id,key,value,type 
3003459407,source,BAG,regular
3003459407,city,Nieuwegein,addr
3003459407,street,Nypelsplantsoen,addr
3003459407,date,2014-08-07,source
3003459407,postcode,3431SX,addr
3003459407,housenumber,343,addr
3003459417,source,BAG,regular
3003459417,city,Nieuwegein,addr
3003459417,street,Wenckebachplantsoen,addr
3003459417,date,2014-08-07,source
3003459417,postcode,3431TK,addr
3003459417,housenumber,347,addr
3003459427,source,BAG,regular
3003459427,city,Nieuwegein,addr
3003459427,street,Kerkveld,addr
3003459427,date,2014-08-07,source
3003459427,postcode,3431EC,addr
3003459427,housenumber,35,addr
3003459437,source,BAG,regular
3003459437,city,Nieuwegein,addr
3003459437,street,Stormerdijkstraat,addr
3003459437,date,2014-08-07,source
3003459437,postcode,3431CR,addr
3003459437,housenumber,35,addr
3003459447,source,BAG,regular
3003459447,city,Nieuwegein,addr
3003459447,street,Wenckebachplantsoen,addr
3003459447,date,2014-08-07,source
3003459447,postcode,3431TL,addr
3003459447,housenumber,351,addr
3003459457,note,Op het straatnaambordje staat Nypelsplantsoen met een y.,regular
3003459457,source,BAG,regular
3003459457,city,Nieuwegein,addr
3003459457,street,Nypelsplantsoen,addr
3003459457,date,2014-08-07,source
3003459457,postcode,3431SX,addr
3003459457,housenumber,357,addr
3003459467,source,BAG,regular
3003459467,city,Nieuwegein,addr
3003459467,street,Herenstraat,addr
3003459467,date,2014-08-07,source
3003459467,postcode,3431CV,addr
3003459467,housenumber,36,addr
3003459477,source,BAG,regular
3003459477,city,Nieuwegein,addr
3003459477,street,Reyerslaan,addr
3003459477,date,2014-08-07,source
3003459477,postcode,3431AP,addr
3003459477,housenumber,36,addr
3003459487,source,BAG,regular
3003459487,city,Nieuwegein,addr
3003459487,street,Wenckebachplantsoen,addr
3003459487,date,2014-08-07,source
3003459487,postcode,3431TL,addr
3003459487,housenumber,361,addr
3003459497,source,BAG,regular
3003459497,city,Nieuwegein,addr
3003459497,street,Kerkstraat,addr
3003459497,date,2014-08-07,source
3003459497,postcode,3431CS,addr
3003459497,housenumber,37,addr
3003459507,source,BAG,regular
3003459507,city,Nieuwegein,addr
3003459507,street,Sluyterslaan,addr
3003459507,date,2014-08-07,source
3003459507,postcode,3431BA,addr
3003459507,housenumber,37,addr
3003459517,source,BAG,regular
3003459517,city,Nieuwegein,addr
3003459517,street,Wenckebachplantsoen,addr
3003459517,date,2014-08-07,source
3003459517,postcode,3431TL,addr
3003459517,housenumber,373,addr
3003459527,source,BAG,regular
3003459527,city,Nieuwegein,addr
3003459527,street,Ansinghlaan,addr
3003459527,date,2014-08-07,source
3003459527,postcode,3431GV,addr
3003459527,housenumber,38,addr
3003459637,note,Op het straatnaambordje staat Nypelsplantsoen met een y.,regular
3003459637,source,BAG,regular
3003459637,city,Nieuwegein,addr
3003459637,street,Nypelsplantsoen,addr
3003459637,date,2014-08-07,source
3003459637,postcode,3431SC,addr
3003459637,housenumber,38,addr
3003459647,source,BAG,regular
3003459647,city,Nieuwegein,addr
3003459647,street,Van Herwijnenplantsoen,addr
3003459647,date,2014-08-07,source
3003459647,postcode,3431VJ,addr
3003459647,housenumber,38,addr
3003459657,source,BAG,regular
3003459657,city,Nieuwegein,addr
3003459657,street,Wenckebachplantsoen,addr
3003459657,date,2014-08-07,source
3003459657,postcode,3431TM,addr
3003459657,housenumber,389,addr
3003459667,source,BAG,regular
3003459667,city,Nieuwegein,addr
3003459667,street,Professor Doctor Hesselaan,addr
3003459667,date,2014-08-07,source
3003459667,postcode,3431CE,addr
3003459667,housenumber,39,addr
3003459677,source,BAG,regular
3003459677,city,Nieuwegein,addr
3003459677,street,Van Reeslaan,addr
3003459677,date,2014-08-07,source
3003459677,postcode,3431BV,addr
3003459677,housenumber,39,addr
3003459687,source,BAG,regular
3003459687,city,Nieuwegein,addr
3003459687,street,Wenckebachplantsoen,addr
3003459687,date,2014-08-07,source
3003459687,postcode,3431TM,addr
3003459687,housenumber,399,addr
3003459697,source,BAG,regular
3003459697,city,Nieuwegein,addr
3003459697,street,Hildo Kropstraat,addr
3003459697,date,2014-08-07,source
3003459697,postcode,3431CC,addr
3003459697,housenumber,4,addr
3003459707,source,BAG,regular
3003459707,city,Nieuwegein,addr
3003459707,street,Mondriaanlaan,addr
3003459707,date,2014-08-07,source
3003459707,postcode,3431GA,addr
3003459707,housenumber,4,addr
3003460033,source,BAG,regular
3003460033,city,Nieuwegein,addr
3003460033,street,Sluyterslaan,addr
3003460033,date,2014-08-07,source
3003460033,postcode,3431BJ,addr
3003460033,housenumber,415,addr
3003460043,source,BAG,regular
3003460043,city,Nieuwegein,addr
3003460043,street,Kerkstraat,addr
3003460043,date,2014-08-07,source
3003460043,postcode,3431CR,addr
3003460043,housenumber,42,addr
3003460053,source,BAG,regular
3003460053,city,Nieuwegein,addr
3003460053,street,Vredebestlaan,addr
3003460053,date,2014-08-07,source
3003460053,postcode,3431CH,addr
3003460053,housenumber,42,addr
3003460063,source,BAG,regular
3003460063,city,Nieuwegein,addr
3003460063,street,Wenckebachplantsoen,addr
3003460063,date,2014-08-07,source
3003460063,postcode,3431TN,addr
3003460063,housenumber,427,addr
3003460076,source,BAG,regular
3003460076,city,Nieuwegein,addr
3003460076,street,Professor Doctor Hesselaan,addr
3003460076,date,2014-08-07,source
3003460076,postcode,3431CE,addr
3003460076,housenumber,47,addr
3003460086,source,BAG,regular
3003460086,city,Nieuwegein,addr
3003460086,street,Wenckebachplantsoen,addr
3003460086,date,2014-08-07,source
3003460086,postcode,3431TP,addr
3003460086,housenumber,471,addr
3003460096,source,BAG,regular
3003460096,city,Nieuwegein,addr
3003460096,street,Kerkstraat,addr
3003460096,date,2014-08-07,source
3003460096,postcode,3431CR,addr
3003460096,housenumber,48,addr
3003460106,source,BAG,regular
3003460106,city,Nieuwegein,addr
3003460106,street,Van Herwijnenplantsoen,addr
3003460106,date,2014-08-07,source
3003460106,postcode,3431VK,addr
3003460106,housenumber,48,addr
3003460116,source,BAG,regular
3003460116,city,Nieuwegein,addr
3003460116,street,Israëlslaan,addr
3003460116,date,2014-08-07,source
3003460116,postcode,3431AT,addr
3003460116,housenumber,49,addr
3003460126,source,BAG,regular
3003460126,city,Nieuwegein,addr
3003460126,street,Wenckebachplantsoen,addr
3003460126,date,2014-08-07,source
3003460126,postcode,3431TB,addr
3003460126,housenumber,49,addr
3003460236,source,BAG,regular
3003460236,city,Nieuwegein,addr
3003460236,street,Sluyterslaan,addr
3003460236,date,2014-08-07,source
3003460236,postcode,3431BK,addr
3003460236,housenumber,453,addr
3003460246,source,BAG,regular
3003460246,city,Nieuwegein,addr
3003460246,street,Bendienlaan,addr
3003460246,date,2014-08-07,source
3003460246,postcode,3431RA,addr
3003460246,housenumber,46,addr
3003460256,source,BAG,regular
3003460256,city,Nieuwegein,addr
3003460256,street,Poortenaarlaan,addr
3003460256,date,2014-08-07,source
3003460256,postcode,3431RH,addr
3003460256,housenumber,46,addr
3003460276,source,BAG,regular
3003460276,city,Nieuwegein,addr
3003460276,street,Prof. Dr. Bakkerlaan,addr
3003460276,date,2014-08-07,source
3003460276,postcode,3431EG,addr
3003460276,housenumber,9004,addr
3003460286,source,BAG,regular
3003460286,city,Nieuwegein,addr
3003460286,street,Bendienlaan,addr
3003460286,date,2014-08-07,source
3003460286,postcode,3431RA,addr
3003460286,housenumber,9005,addr
3003460296,source,BAG,regular
3003460296,city,Nieuwegein,addr
3003460296,street,Wenckebachplantsoen,addr
3003460296,date,2014-08-07,source
3003460296,postcode,3431TS,addr
3003460296,housenumber,9005,addr
3003460306,source,BAG,regular
3003460306,city,Nieuwegein,addr
3003460306,street,Richterslaan,addr
3003460306,date,2014-08-07,source
3003460306,postcode,3431AE,addr
3003460306,housenumber,9006,addr
3003460316,source,BAG,regular
3003460316,city,Nieuwegein,addr
3003460316,street,Nedereindseweg,addr
3003460316,date,2014-08-07,source
3003460316,postcode,3431AC,addr
3003460316,housenumber,9007,addr
3003460326,source,BAG,regular
3003460326,city,Nieuwegein,addr
3003460326,street,Lensveltlaan,addr
3003460326,date,2014-08-07,source
3003460326,postcode,3431RG,addr
3003460326,housenumber,9008,addr
3003460336,source,BAG,regular
3003460336,city,Nieuwegein,addr
3003460336,street,Sluyterslaan,addr
3003460336,date,2014-08-07,source
3003460336,postcode,3431BL,addr
3003460336,housenumber,497,addr
3003460346,source,BAG,regular
3003460346,city,Nieuwegein,addr
3003460346,street,Gestellaan,addr
3003460346,date,2014-08-07,source
3003460346,postcode,3431GM,addr
3003460346,housenumber,5,addr
3003460356,source,BAG,regular
3003460356,city,Nieuwegein,addr
3003460356,street,Mankeslaan,addr
3003460356,date,2014-08-07,source
3003460356,postcode,3431GR,addr
3003460356,housenumber,5,addr
3003460366,source,BAG,regular
3003460366,city,Nieuwegein,addr
3003460366,street,Prof. Dr. Ornsteinlaan,addr
3003460366,date,2014-08-07,source
3003460366,postcode,3431EN,addr
3003460366,housenumber,5,addr
3003460542,source,BAG,regular
3003460542,city,Nieuwegein,addr
3003460542,street,Wenckebachplantsoen,addr
3003460542,date,2014-08-07,source
3003460542,postcode,3431TA,addr
3003460542,housenumber,5,addr
3003460552,source,BAG,regular
3003460552,city,Nieuwegein,addr
3003460552,street,Van der Veenlaan,addr
3003460552,date,2014-08-07,source
3003460552,postcode,3431BZ,addr
3003460552,housenumber,5,addr
3003460562,source,BAG,regular
3003460562,city,Nieuwegein,addr
3003460562,street,Israëlslaan,addr
3003460562,date,2014-08-07,source
3003460562,postcode,3431AT,addr
3003460562,housenumber,50,addr
3003460572,source,BAG,regular
3003460572,city,Nieuwegein,addr
3003460572,street,Wenckebachplantsoen,addr
3003460572,date,2014-08-07,source
3003460572,postcode,3431TT,addr
3003460572,housenumber,50,addr
3003460582,source,BAG,regular
3003460582,city,Nieuwegein,addr
3003460582,street,Sluyterslaan,addr
3003460582,date,2014-08-07,source
3003460582,postcode,3431BL,addr
3003460582,housenumber,509,addr
3003460592,source,BAG,regular
3003460592,city,Nieuwegein,addr
3003460592,street,Sluyterslaan,addr
3003460592,date,2014-08-07,source
3003460592,postcode,3431BA,addr
3003460592,housenumber,51,addr
3003460602,source,BAG,regular
3003460602,city,Nieuwegein,addr
3003460602,street,Wenckebachplantsoen,addr
3003460602,date,2014-08-07,source
3003460602,postcode,3431TR,addr
3003460602,housenumber,513,addr
3003460612,source,BAG,regular
3003460612,city,Nieuwegein,addr
3003460612,street,Israëlslaan,addr
3003460612,date,2014-08-07,source
3003460612,postcode,3431AT,addr
3003460612,housenumber,52,addr
3003460622,source,BAG,regular
3003460622,city,Nieuwegein,addr
3003460622,street,Wenckebachplantsoen,addr
3003460622,date,2014-08-07,source
3003460622,postcode,3431TT,addr
3003460622,housenumber,52,addr
3003460632,source,BAG,regular
3003460632,city,Nieuwegein,addr
3003460632,street,Sluyterslaan,addr
3003460632,date,2014-08-07,source
3003460632,postcode,3431BL,addr
3003460632,housenumber,529,addr
3003460742,source,BAG,regular
3003460742,city,Nieuwegein,addr
3003460742,street,Sluyterslaan,addr
3003460742,date,2014-08-07,source
3003460742,postcode,3431BA,addr
3003460742,housenumber,53,addr
3003460752,source,BAG,regular
3003460752,city,Nieuwegein,addr
3003460752,street,Sluyterslaan,addr
3003460752,date,2014-08-07,source
3003460752,postcode,3431BL,addr
3003460752,housenumber,533A,addr
3003460762,source,BAG,regular
3003460762,city,Nieuwegein,addr
3003460762,street,Richterslaan,addr
3003460762,date,2014-08-07,source
3003460762,postcode,3431AK,addr
3003460762,housenumber,54,addr
3003460772,source,BAG,regular
3003460772,city,Nieuwegein,addr
3003460772,street,Prof. Dr. Bakkerlaan,addr
3003460772,date,2014-08-07,source
3003460772,postcode,3431EH,addr
3003460772,housenumber,55,addr
3003460782,source,BAG,regular
3003460782,city,Nieuwegein,addr
3003460782,street,Ten Baanstraat,addr
3003460782,date,2014-08-07,source
3003460782,postcode,3431CK,addr
3003460782,housenumber,55A,addr
3003460792,source,BAG,regular
3003460792,city,Nieuwegein,addr
3003460792,street,Stormerdijkstraat,addr
3003460792,date,2014-08-07,source
3003460792,postcode,3431CT,addr
3003460792,housenumber,56,addr
3003460802,source,BAG,regular
3003460802,city,Nieuwegein,addr
3003460802,street,Prof. Dr. Bakkerlaan,addr
3003460802,date,2014-08-07,source
3003460802,postcode,3431EH,addr
3003460802,housenumber,57,addr
3003460812,source,BAG,regular
3003460812,city,Nieuwegein,addr
3003460812,street,Kerkveld,addr
3003460812,date,2014-08-07,source
3003460812,postcode,3431EC,addr
3003460812,housenumber,58,addr
3003460822,source,BAG,regular
3003460822,city,Nieuwegein,addr
3003460822,street,Van Herwijnenplantsoen,addr
3003460822,date,2014-08-07,source
3003460822,postcode,3431VK,addr
3003460822,housenumber,58,addr
3003460832,source,BAG,regular
3003460832,city,Nieuwegein,addr
3003460832,street,Wenckebachplantsoen,addr
3003460832,date,2014-08-07,source
3003460832,postcode,3431TB,addr
3003460832,housenumber,59,addr
3003460942,source,BAG,regular
3003460942,city,Nieuwegein,addr
3003460942,street,Chabotlaan,addr
3003460942,date,2014-08-07,source
3003460942,postcode,3431GH,addr
3003460942,housenumber,6,addr
3003460952,source,BAG,regular
3003460952,city,Nieuwegein,addr
3003460952,street,Limperslaan,addr
3003460952,date,2014-08-07,source
3003460952,postcode,3431AZ,addr
3003460952,housenumber,6,addr
3003460962,source,BAG,regular
3003460962,city,Nieuwegein,addr
3003460962,street,Professor Doctor Hesselaan,addr
3003460962,date,2014-08-07,source
3003460962,postcode,3431CD,addr
3003460962,housenumber,6,addr
3003460972,source,BAG,regular
3003460972,city,Nieuwegein,addr
3003460972,street,Roland Holstlaan,addr
3003460972,date,2014-08-07,source
3003460972,postcode,3431GP,addr
3003460972,housenumber,6,addr
3003460982,source,BAG,regular
3003460982,city,Nieuwegein,addr
3003460982,street,Van Doesburglaan,addr
3003460982,date,2014-08-07,source
3003460982,postcode,3431GB,addr
3003460982,housenumber,6,addr
3003460992,source,BAG,regular
3003460992,city,Nieuwegein,addr
3003460992,street,Poortenaarlaan,addr
3003460992,date,2014-08-07,source
3003460992,postcode,3431RJ,addr
3003460992,housenumber,60,addr
3003461002,source,BAG,regular
3003461002,city,Nieuwegein,addr
3003461002,street,Nedereindseweg,addr
3003461002,date,2014-08-07,source
3003461002,postcode,3438AB,addr
3003461002,housenumber,61,addr
3003461012,source,BAG,regular
3003461012,city,Nieuwegein,addr
3003461012,street,Herenstraat,addr
3003461012,date,2014-08-07,source
3003461012,postcode,3431CX,addr
3003461012,housenumber,62,addr
3003461022,source,BAG,regular
3003461022,city,Nieuwegein,addr
3003461022,street,Wenckebachplantsoen,addr
3003461022,date,2014-08-07,source
3003461022,postcode,3431TT,addr
3003461022,housenumber,62,addr
3003461032,source,BAG,regular
3003461032,city,Nieuwegein,addr
3003461032,street,Stormerdijkstraat,addr
3003461032,date,2014-08-07,source
3003461032,postcode,3431CR,addr
3003461032,housenumber,63,addr
3003461142,source,BAG,regular
3003461142,city,Nieuwegein,addr
3003461142,street,Kruyderlaan,addr
3003461142,date,2014-08-07,source
3003461142,postcode,3431BP,addr
3003461142,housenumber,64,addr
3003461152,source,BAG,regular
3003461152,city,Nieuwegein,addr
3003461152,street,Herenstraat,addr
3003461152,date,2014-08-07,source
3003461152,postcode,3431CX,addr
3003461152,housenumber,65,addr
3003461162,source,BAG,regular
3003461162,city,Nieuwegein,addr
3003461162,street,Van Reeslaan,addr
3003461162,date,2014-08-07,source
3003461162,postcode,3431BV,addr
3003461162,housenumber,65,addr
3003461172,source,BAG,regular
3003461172,city,Nieuwegein,addr
3003461172,street,Wenckebachplantsoen,addr
3003461172,date,2014-08-07,source
3003461172,postcode,3431TT,addr
3003461172,housenumber,66,addr
3003461182,source,BAG,regular
3003461182,city,Nieuwegein,addr
3003461182,street,Wenckebachplantsoen,addr
3003461182,date,2014-08-07,source
3003461182,postcode,3431TB,addr
3003461182,housenumber,67,addr
3003461192,source,BAG,regular
3003461192,city,Nieuwegein,addr
3003461192,street,Wenckebachplantsoen,addr
3003461192,date,2014-08-07,source
3003461192,postcode,3431TT,addr
3003461192,housenumber,68,addr
3003461202,source,BAG,regular
3003461202,city,Nieuwegein,addr
3003461202,street,Herenstraat,addr
3003461202,date,2014-08-07,source
3003461202,postcode,3431CX,addr
3003461202,housenumber,69A,addr
3003461212,source,BAG,regular
3003461212,city,Nieuwegein,addr
3003461212,street,Kerkveld,addr
3003461212,date,2014-08-07,source
3003461212,postcode,3431EB,addr
3003461212,housenumber,7,addr
3003461222,source,BAG,regular
3003461222,city,Nieuwegein,addr
3003461222,street,Nijlandlaan,addr
3003461222,date,2014-08-07,source
3003461222,postcode,3431RL,addr
3003461222,housenumber,7,addr
3003461232,source,BAG,regular
3003461232,city,Nieuwegein,addr
3003461232,street,Rijnenborghstraat,addr
3003461232,date,2014-08-07,source
3003461232,postcode,3431EX,addr
3003461232,housenumber,7,addr
3003461342,source,BAG,regular
3003461342,city,Nieuwegein,addr
3003461342,street,Wenckebachplantsoen,addr
3003461342,date,2014-08-07,source
3003461342,postcode,3431TA,addr
3003461342,housenumber,7,addr
3003461352,source,BAG,regular
3003461352,city,Nieuwegein,addr
3003461352,street,Van der Veenlaan,addr
3003461352,date,2014-08-07,source
3003461352,postcode,3431BZ,addr
3003461352,housenumber,7,addr
3003461362,source,BAG,regular
3003461362,city,Nieuwegein,addr
3003461362,street,Kruyderlaan,addr
3003461362,date,2014-08-07,source
3003461362,postcode,3431BR,addr
3003461362,housenumber,70,addr
3003461372,source,BAG,regular
3003461372,city,Nieuwegein,addr
3003461372,street,Hildo Kropstraat,addr
3003461372,date,2014-08-07,source
3003461372,postcode,3431CC,addr
3003461372,housenumber,7001,addr
3003461382,source,BAG,regular
3003461382,city,Nieuwegein,addr
3003461382,street,Mondriaanlaan,addr
3003461382,date,2014-08-07,source
3003461382,postcode,3431GA,addr
3003461382,housenumber,7001-DRUK,addr
3003461392,source,BAG,regular
3003461392,city,Nieuwegein,addr
3003461392,street,Van Herwijnenplantsoen,addr
3003461392,date,2014-08-07,source
3003461392,postcode,3431VB,addr
3003461392,housenumber,71,addr
3003461402,source,BAG,regular
3003461402,city,Nieuwegein,addr
3003461402,street,Poortenaarlaan,addr
3003461402,date,2014-08-07,source
3003461402,postcode,3431RJ,addr
3003461402,housenumber,72,addr
3003461412,source,BAG,regular
3003461412,city,Nieuwegein,addr
3003461412,street,Wenckebachplantsoen,addr
3003461412,date,2014-08-07,source
3003461412,postcode,3431TB,addr
3003461412,housenumber,73,addr
3003461422,source,BAG,regular
3003461422,city,Nieuwegein,addr
3003461422,street,Van Herwijnenplantsoen,addr
3003461422,date,2014-08-07,source
3003461422,postcode,3431VK,addr
3003461422,housenumber,74,addr
3003461432,source,BAG,regular
3003461432,city,Nieuwegein,addr
3003461432,street,Ansinghlaan,addr
3003461432,date,2014-08-07,source
3003461432,postcode,3431GW,addr
3003461432,housenumber,76,addr
3003461442,note,Op het straatnaambordje staat Nypelsplantsoen met een y.,regular
3003461442,source,BAG,regular
3003461442,city,Nieuwegein,addr
3003461442,street,Nypelsplantsoen,addr
3003461442,date,2014-08-07,source
3003461442,postcode,3431SG,addr
3003461442,housenumber,77,addr
3003461452,source,BAG,regular
3003461452,city,Nieuwegein,addr
3003461452,street,Mendes da Costalaan,addr
3003461452,date,2014-08-07,source
3003461452,postcode,3431AB,addr
3003461452,housenumber,78,addr
3003461462,source,BAG,regular
3003461462,city,Nieuwegein,addr
3003461462,street,Sluyterslaan,addr
3003461462,date,2014-08-07,source
3003461462,postcode,3431BB,addr
3003461462,housenumber,79,addr
3003461472,source,BAG,regular
3003461472,city,Nieuwegein,addr
3003461472,street,Chabotlaan,addr
3003461472,date,2014-08-07,source
3003461472,postcode,3431GH,addr
3003461472,housenumber,8,addr
3003461482,source,BAG,regular
3003461482,city,Nieuwegein,addr
3003461482,street,Limperslaan,addr
3003461482,date,2014-08-07,source
3003461482,postcode,3431AZ,addr
3003461482,housenumber,8,addr
3003461492,source,BAG,regular
3003461492,city,Nieuwegein,addr
3003461492,street,Prof. Dr. Kramerslaan,addr
3003461492,date,2014-08-07,source
3003461492,postcode,3431EE,addr
3003461492,housenumber,8,addr
3003461502,source,BAG,regular
3003461502,city,Nieuwegein,addr
3003461502,street,Schoolstraat,addr
3003461502,date,2014-08-07,source
3003461502,postcode,3431CZ,addr
3003461502,housenumber,8,addr
3003461512,source,BAG,regular
3003461512,city,Nieuwegein,addr
3003461512,street,Van Halllaan,addr
3003461512,date,2014-08-07,source
3003461512,postcode,3431BW,addr
3003461512,housenumber,8,addr
3003461522,source,BAG,regular
3003461522,city,Nieuwegein,addr
3003461522,street,Van Herwijnenplantsoen,addr
3003461522,date,2014-08-07,source
3003461522,postcode,3431VK,addr
3003461522,housenumber,80,addr
3003461532,source,BAG,regular
3003461532,city,Nieuwegein,addr
3003461532,street,Herenstraat,addr
3003461532,date,2014-08-07,source
3003461532,postcode,3431CA,addr
3003461532,housenumber,81A,addr
3003461542,source,BAG,regular
3003461542,city,Nieuwegein,addr
3003461542,street,Nedereindseweg,addr
3003461542,date,2014-08-07,source
3003461542,postcode,3438AB,addr
3003461542,housenumber,83,addr
3003461552,source,BAG,regular
3003461552,city,Nieuwegein,addr
3003461552,street,Kruyderlaan,addr
3003461552,date,2014-08-07,source
3003461552,postcode,3431BR,addr
3003461552,housenumber,84,addr
3003461562,source,BAG,regular
3003461562,city,Nieuwegein,addr
3003461562,street,Richterslaan,addr
3003461562,date,2014-08-07,source
3003461562,postcode,3431AH,addr
3003461562,housenumber,85,addr
3003461572,note,Op het straatnaambordje staat Nypelsplantsoen met een y.,regular
3003461572,source,BAG,regular
3003461572,city,Nieuwegein,addr
3003461572,street,Nypelsplantsoen,addr
3003461572,date,2014-08-07,source
3003461572,postcode,3431SG,addr
3003461572,housenumber,86,addr
3003461582,source,BAG,regular
3003461582,city,Nieuwegein,addr
3003461582,street,Wenckebachplantsoen,addr
3003461582,date,2014-08-07,source
3003461582,postcode,3431TC,addr
3003461582,housenumber,87,addr
3003461592,source,BAG,regular
3003461592,city,Nieuwegein,addr
3003461592,street,Herenstraat,addr
3003461592,date,2014-08-07,source
3003461592,postcode,3431CB,addr
3003461592,housenumber,89,addr
3003461602,source,BAG,regular
3003461602,city,Nieuwegein,addr
3003461602,street,Bremmerlaan,addr
3003461602,date,2014-08-07,source
3003461602,postcode,3431GV,addr
3003461602,housenumber,9,addr
3003461612,source,BAG,regular
3003461612,city,Nieuwegein,addr
3003461612,street,Limperslaan,addr
3003461612,date,2014-08-07,source
3003461612,postcode,3431AX,addr
3003461612,housenumber,9,addr
3003461622,source,BAG,regular
3003461622,city,Nieuwegein,addr
3003461622,street,Prof. Dr. Kramerslaan,addr
3003461622,date,2014-08-07,source
3003461622,postcode,3431ED,addr
3003461622,housenumber,9,addr
3003461640,source,BAG,regular
3003461640,city,Nieuwegein,addr
3003461640,street,Sluyterslaan,addr
3003461640,date,2014-08-07,source
3003461640,postcode,3431BA,addr
3003461640,housenumber,9,addr
3003461650,source,BAG,regular
3003461650,city,Nieuwegein,addr
3003461650,street,Van Doesburglaan,addr
3003461650,date,2014-08-07,source
3003461650,postcode,3431GB,addr
3003461650,housenumber,9,addr
3003461660,source,BAG,regular
3003461660,city,Nieuwegein,addr
3003461660,street,Mendes da Costalaan,addr
3003461660,date,2014-08-07,source
3003461660,postcode,3431AC,addr
3003461660,housenumber,90,addr
3003461670,source,BAG,regular
3003461670,city,Nieuwegein,addr
3003461670,street,Lensveltlaan,addr
3003461670,date,2014-08-07,source
3003461670,postcode,3431RG,addr
3003461670,housenumber,9000,addr
3003461680,source,BAG,regular
3003461680,city,Nieuwegein,addr
3003461680,street,Sluyterslaan,addr
3003461680,date,2014-08-07,source
3003461680,postcode,3431BB,addr
3003461680,housenumber,9000,addr
3003461690,source,BAG,regular
3003461690,city,Nieuwegein,addr
3003461690,street,Nedereindseweg,addr
3003461690,date,2014-08-07,source
3003461690,postcode,3431AC,addr
3003461690,housenumber,9001,addr
3003461700,source,BAG,regular
3003461700,city,Nieuwegein,addr
3003461700,street,Van Herwijnenplantsoen,addr
3003461700,date,2014-08-07,source
3003461700,postcode,3431VR,addr
3003461700,housenumber,9001,addr
3003461710,source,BAG,regular
3003461710,city,Nieuwegein,addr
3003461710,street,Richterslaan,addr
3003461710,date,2014-08-07,source
3003461710,postcode,3431AE,addr
3003461710,housenumber,9002,addr
3003461720,source,BAG,regular
3003461720,city,Nieuwegein,addr
3003461720,street,Mankeslaan,addr
3003461720,date,2014-08-07,source
3003461720,postcode,3431GS,addr
3003461720,housenumber,9003,addr
3003461730,source,BAG,regular
3003461730,city,Nieuwegein,addr
3003461730,street,Van Herwijnenplantsoen,addr
3003461730,date,2014-08-07,source
3003461730,postcode,3431VR,addr
3003461730,housenumber,9003,addr
3003461811,source,BAG,regular
3003461811,city,Nieuwegein,addr
3003461811,street,Prof. Dr. Bakkerlaan,addr
3003461811,date,2014-08-07,source
3003461811,postcode,3431EH,addr
3003461811,housenumber,9017,addr
3003461821,source,BAG,regular
3003461821,city,Nieuwegein,addr
3003461821,street,Ritsemalaan,addr
3003461821,date,2014-08-07,source
3003461821,postcode,3431GJ,addr
3003461821,housenumber,9020,addr
3003461831,source,BAG,regular
3003461831,city,Nieuwegein,addr
3003461831,street,Sluyterslaan,addr
3003461831,date,2014-08-07,source
3003461831,postcode,3431BE,addr
3003461831,housenumber,9027,addr
3003462146,source,BAG,regular
3003462146,city,Nieuwegein,addr
3003462146,street,Wenckebachplantsoen,addr
3003462146,date,2014-08-07,source
3003462146,postcode,3431TC,addr
3003462146,housenumber,95,addr
3003462156,source,BAG,regular
3003462156,city,Nieuwegein,addr
3003462156,street,Herenstraat,addr
3003462156,date,2014-08-07,source
3003462156,postcode,3431CB,addr
3003462156,housenumber,97,addr
3003462166,source,BAG,regular
3003462166,city,Nieuwegein,addr
3003462166,street,Mendes da Costalaan,addr
3003462166,date,2014-08-07,source
3003462166,postcode,3431AC,addr
3003462166,housenumber,98,addr
3003462176,source,BAG,regular
3003462176,city,Nieuwegein,addr
3003462176,street,Van Herwijnenplantsoen,addr
3003462176,date,2014-08-07,source
3003462176,postcode,3431VC,addr
3003462176,housenumber,99,addr
3003462236,source,BAG,regular
3003462236,city,Nieuwegein,addr
3003462236,street,Lensveltlaan,addr
3003462236,date,2014-08-07,source
3003462236,postcode,3431RG,addr
3003462236,housenumber,9009,addr
3003462246,source,BAG,regular
3003462246,city,Nieuwegein,addr
3003462246,street,Prof. Dr. Bakkerlaan,addr
3003462246,date,2014-08-07,source
3003462246,postcode,3431EG,addr
3003462246,housenumber,9010,addr
3003462256,source,BAG,regular
3003462256,city,Nieuwegein,addr
3003462256,street,Wenckebachplantsoen,addr
3003462256,date,2014-08-07,source
3003462256,postcode,3431TV,addr
3003462256,housenumber,9011,addr
3003462266,source,BAG,regular
3003462266,city,Nieuwegein,addr
3003462266,street,Prof. Dr. Bakkerlaan,addr
3003462266,date,2014-08-07,source
3003462266,postcode,3431EH,addr
3003462266,housenumber,9013,addr
3003462542,source,BAG,regular
3003462542,city,Nieuwegein,addr
3003462542,street,Sluyterslaan,addr
3003462542,date,2014-08-07,source
3003462542,postcode,3431BJ,addr
3003462542,housenumber,9038,addr
3003462552,source,BAG,regular
3003462552,city,Nieuwegein,addr
3003462552,street,Sluyterslaan,addr
3003462552,date,2014-08-07,source
3003462552,postcode,3431BK,addr
3003462552,housenumber,9048,addr
3003462562,source,BAG,regular
3003462562,city,Nieuwegein,addr
3003462562,street,Sluyterslaan,addr
3003462562,date,2014-08-07,source
3003462562,postcode,3431BL,addr
3003462562,housenumber,9058,addr
3003462572,note,Op het straatnaambordje staat Nypelsplantsoen met een y.,regular
